BASIN,y1,y2,ychange,dist_cent,TT,HW,SF,sg_rich,TMA,TDR
RAN,2014,2015,1,1.2633389658776355,-0.8867441411349171,-0.3049222254056346,-0.04825765405871324,-0.8333946547955811,0.05407955511669721,-0.13012515983710132
RAN,2014,2016,2,1.7676223579086348,-1.2758129610277344,-0.019493845605069737,-0.06643271821710933,-1.0041254412290002,0.6864953517017172,0.11159302377182581
RAN,2014,2017,3,2.4590499321138073,-1.3387403621715304,1.665458677614474,-0.06637889902493271,-0.6917712883318223,0.2884343130360735,0.956451869122427
RAN,2014,2018,4,2.5246842815064534,-1.1290622838645892,1.9217415969280784,-0.06639805897000894,-0.8437128186776147,-0.16660900911872634,0.8137196879276785
RAN,2014,2019,5,1.8928317483848287,-0.8624958826804576,0.4702274393905803,-0.06641988296334439,-0.5075511464297169,0.6565758096173546,1.3873310615809533
RAN,2014,2021,7,2.0696232992390593,-1.2502716511226937,0.3828973666853549,-0.009890691962211484,-0.41332159705224164,0.7157015051490707,1.3749144674806397
RAN,2014,2022,8,1.6000568796943657,-1.2823989234839748,0.03905182040383854,-0.06640366448369073,-0.6672944708305456,0.5420105995097559,0.4130897326111528
RAN,2014,2023,9,1.7451123803829212,-1.307333276196003,0.8235324675557186,-0.05829624877456885,-0.30202303720928764,0.7406302116770966,0.12223633634394515
RAN,2015,2016,1,0.8489409055164941,-0.3890688198928174,0.2854283798005648,-0.018175064158396093,-0.1707307864334192,0.6324157965850199,0.24171818360892713
RAN,2015,2017,2,2.311419225646299,-0.4519962210366133,1.9703809030201085,-0.018121244966219474,0.14162336646375873,0.23435475791937627,1.0865770289595282
RAN,2015,2018,3,2.4406417061540178,-0.24231814272967211,2.226663822333713,-0.018140404911295704,-0.01031816388203366,-0.22068856423542355,0.9438448477647798
RAN,2015,2019,4,1.8367427582496139,0.024248258454459437,0.7751496647962148,-0.01816222890463115,0.3258435083658642,0.6024962545006574,1.5174562214180547
RAN,2015,2021,6,1.8671018515244011,-0.3635275099877765,0.6878195920909895,0.038366962096501755,0.4200730577433394,0.6616219500323735,1.505039627317741
RAN,2015,2022,7,0.9142967369808606,-0.3956547823490576,0.3439740458094731,-0.018146010424977488,0.16610018396503545,0.48793104439305873,0.543214892448254
RAN,2015,2023,8,1.5059216157344744,-0.420589135061086,1.1284546929613533,-0.010038594715855609,0.5313716175862935,0.6865506565603995,0.2523614961810465
RAN,2016,2017,1,1.9526466762110242,-0.06292740114379591,1.6849525232195437,5.381919217661846e-5,0.31235415289717794,-0.39806103866564363,0.8448588453506012
RAN,2016,2018,2,2.24419961639763,0.14675067716314527,1.9412354425331482,3.4659247100388146e-5,0.16041262255138555,-0.8531043608204434,0.7021266641558527
RAN,2016,2019,3,1.5118355382656836,0.4133170783472768,0.48972128499565004,1.2835253764942323e-5,0.4965742947992834,-0.029919542084362483,1.2757380378091274
RAN,2016,2021,5,1.4531521939566345,0.025541309905040888,0.4023912122904246,0.05654202625489785,0.5908038441767587,0.029206153447353556,1.2633214437088138
RAN,2016,2022,6,0.47822816984207867,-0.006585962456240213,0.05854566600890827,2.9053733418604732e-5,0.33683097039845467,-0.14448475219196116,0.301496708839327
RAN,2016,2023,7,1.0989744064272333,-0.03152031516826859,0.8430263131607884,0.008136469442540484,0.7021024040197126,0.05413485997537959,0.01064331257211934
RAN,2017,2018,1,0.6001407841928488,0.20967807830694118,0.2562829193136045,-1.915994507623031e-5,-0.15194153034579239,-0.4550433221547998,-0.1427321811947485
RAN,2017,2019,2,1.4179240527732355,0.47624447949107274,-1.1952312382238937,-4.0983938411676135e-5,0.18422014190210545,0.36814149658128115,0.43087919245852635
RAN,2017,2021,4,1.4460925201793107,0.0884687110488368,-1.2825613109291192,0.05648820706272123,0.2784496912795807,0.4272671921129972,0.41846259835821276
RAN,2017,2022,5,1.734507446671636,0.0563414386875557,-1.6264068572106354,-2.4765458758013725e-5,0.024476817501276726,0.25357628647368247,-0.5433621365112742
RAN,2017,2023,6,1.3274757484030233,0.03140708597552733,-0.8419262100587553,0.008082650250363865,0.3897482511225347,0.4521958986410232,-0.8342155327784818
RAN,2018,2019,1,1.815934723474055,0.26656640118413155,-1.4515141575374981,-2.1823993335445824e-5,0.33616167224789784,0.823184818736081,0.5736113736532749
RAN,2018,2021,3,1.9143078085892475,-0.12120936725810438,-1.5388442302427237,0.05650736700779746,0.4303912216253731,0.8823105142677969,0.5611947795529613
RAN,2018,2022,4,2.064413346206828,-0.15333663961938548,-1.8826897765242399,-5.605513681783414e-6,0.1764183478470691,0.7086196086284823,-0.4006299553165257
RAN,2018,2023,5,1.6830239233257962,-0.17827099233141386,-1.0982091293723597,0.008101810195440096,0.541689781468327,0.9072392207958231,-0.6914833515837333
RAN,2019,2021,2,0.41679895067280615,-0.38777576844223594,-0.08733007270522541,0.056529191001132906,0.09422954937747524,0.05912569553171604,-0.012416594100313594
RAN,2019,2022,3,1.161903723411776,-0.41990304080351704,-0.4311756189867418,1.621847965366241e-5,-0.15974332440082872,-0.11456521010759868,-0.9742413289698005
RAN,2019,2023,4,1.4044722685182336,-0.4448373935155454,0.3533050281651383,0.008123634188775541,0.20552810922042924,0.08405440205974207,-1.2650947252370082
RAN,2021,2022,1,1.0687531096160603,-0.0321272723612811,-0.34384554628151637,-0.05651297252147924,-0.25397287377830396,-0.17369090563931472,-0.9618247348694869
RAN,2021,2023,2,1.3349043895222439,-0.057061625073309474,0.4406351008703637,-0.048405556812357364,0.111298559842954,0.024928706528026034,-1.2526781311366946
RAN,2022,2023,1,0.934647530659491,-0.024934352712028374,0.7844806471518802,0.008107415709121879,0.36527143362125797,0.19861961216734075,-0.29085339626720763
RKB,2007,2008,1,0.7584376540396053,-0.5217086746640327,0.03225856658641067,-0.278462654058659,0.1486542882412074,0.4451579125884281,0.06482286995505204
RKB,2007,2009,2,0.5188294601241602,-0.0207509519106579,-0.23860958869980514,0.10712751809478804,-0.06910156611816831,0.20680133402215584,0.3908973619015136
RKB,2007,2010,3,0.9119664186436017,-0.38924507234406414,-0.04201529678917216,-0.2980050208194491,0.0896788883148465,0.7558963747024711,0.10088167570918738
RKB,2007,2011,4,0.8701619662112081,-0.46200863173599427,0.10682786310841468,-0.2016225751286264,0.17532549053317492,0.6743204558437517,0.07886007674456008
RKB,2007,2012,5,2.109771490876443,-0.7079575358244368,-0.17421189182713936,-0.664976271014478,0.38578658353224127,1.82068803029162,0.11684372142923177
RKB,2007,2013,6,1.3641317567636297,-0.7217853559076199,0.04648040004127221,-0.43939604917899394,0.3886253330228533,0.9904871095468036,0.11206101258121032
RKB,2007,2014,7,1.4203619832122494,-0.7119495839436827,-0.345433436642954,-0.6789608191340694,0.06903762585629247,0.9620046953737605,0.004967142221430687
RKB,2007,2015,8,1.4507808197662526,-0.4917137686804893,-0.32033398804364616,-0.5309760357698018,-0.09879532629160315,1.2073468436952655,0.10481519334488482
RKB,2007,2016,9,1.7647529915757942,-0.24574423099063247,-0.3860103809853336,-0.5949476791143106,-0.1830460072004906,1.3632705463181916,0.8117781198627174
RKB,2007,2017,10,1.349719061061448,-0.742071649722509,-0.19225878534158775,-0.6560422241201724,-0.08253494904267,0.886636386450288,0.1038280815099884
RKB,2007,2018,11,1.361539023892102,-0.3308399177143493,-0.1238072587499533,-0.5691429390994057,0.05642737186350405,0.7283404015552684,0.9334975903283418
RKB,2007,2019,12,1.2392828659848754,-0.1385687699530802,-0.4249068691873309,-0.5404895647713408,-0.31834525096209454,0.9694207870023837,0.05315580613295445
RKB,2007,2021,14,2.0610634266604815,-0.5720595366326258,-0.40674928765791357,-0.039476025519785685,0.17118224573392393,1.60633373098615,1.0696333853735394
RKB,2007,2022,15,2.703020621404225,-0.7538707212437433,-0.3529670497972212,-0.15970376837840194,0.10472884290087736,2.2693637636460586,1.194541067199426
RKB,2007,2023,16,2.7496725727146876,-0.8438455081287017,-0.23576524187601094,-0.02673866450978213,0.28645037643780447,2.323786617396043,1.1446771373376423
RKB,2008,2009,1,0.8267793075225539,0.5009577227533748,-0.2708681552862158,0.38559017215344704,-0.21775585435937572,-0.2383565785662722,0.32607449194646154
RKB,2008,2010,2,0.35324473658473665,0.13246360231996857,-0.07427386337558284,-0.019542366760790075,-0.058975399926360916,0.310738462114043,0.03605880575413534
RKB,2008,2011,3,0.2616351281398741,0.05970004292803843,0.074569296522004,0.07684007893003258,0.02667120229196751,0.22916254325532356,0.014037206789508039
RKB,2008,2012,4,1.4757142215686505,-0.18624886116040412,-0.20647045841355005,-0.386513616955819,0.23713229529103386,1.375530117703192,0.05202085147417973
RKB,2008,2013,5,0.6506412022742292,-0.20007668124358724,0.01422183345486154,-0.16093339512033494,0.23997104478164588,0.5453291969583756,0.047238142626158275
RKB,2008,2014,6,0.7850437892519835,-0.19024090927964993,-0.3776920032293647,-0.40049816507541036,-0.07961666238491494,0.5168467827853325,-0.059855727733621356
RKB,2008,2015,7,0.9125496568806792,0.029994905983543374,-0.35259255463005684,-0.25251338171114274,-0.24744961453281056,0.7621889311068375,0.039992323389832773
RKB,2008,2016,8,1.364612068440755,0.27596444367340023,-0.41826894757174427,-0.31648502505565157,-0.331700295441698,0.9181126337297636,0.7469552499076653
RKB,2008,2017,9,0.7010045125881601,-0.2203629750584764,-0.22451735192799843,-0.3775795700615135,-0.2311892372838774,0.4414784738618599,0.03900521155493636
RKB,2008,2018,10,0.9942717678313183,0.19086875694968342,-0.15606582533636398,-0.2906802850407467,-0.09222691637770336,0.28318248896684034,0.8686747203732896
RKB,2008,2019,11,0.9578782676670626,0.3831399047109525,-0.4571654357737416,-0.2620269107126818,-0.46699953920330195,0.5242628744139557,-0.01166706382209759
RKB,2008,2021,13,1.615815173838129,-0.050350861968593064,-0.43900785424432426,0.2389866285388733,0.02252795749271652,1.1611758183977219,1.0048105154184874
RKB,2008,2022,14,2.1959784382558416,-0.23216204657971062,-0.3852256163836319,0.11875888568025705,-0.04392544534033005,1.8242058510576307,1.1297181972443742
RKB,2008,2023,15,2.2255993978085002,-0.3221368334646691,-0.2680238084624216,0.25172398954887687,0.13779608819659706,1.8786287048076147,1.0798542673825904
RKB,2009,2010,1,0.8656762103351381,-0.36849412043340624,0.19659429191063296,-0.4051325389142371,0.1587804544330148,0.5490950406803152,-0.2900156861923262
RKB,2009,2011,2,0.8860293312313421,-0.44125767982533637,0.34543745180821983,-0.30875009322341446,0.24442705665134323,0.4675191218215958,-0.3120372851569535
RKB,2009,2012,3,1.9897746376004206,-0.6872065839137789,0.06439769687266575,-0.772103789109266,0.4548881496504096,1.6138866962694642,-0.2740536404722818
RKB,2009,2013,4,1.331480591489272,-0.701034403996962,0.2850899887410773,-0.546523567273782,0.4577268991410216,0.7836857755246478,-0.27883634932030327
RKB,2009,2014,5,1.3584765162340393,-0.6911986320330248,-0.10682384794314889,-0.7860883372288574,0.13813919197446078,0.7552033613516047,-0.3859302196800829
RKB,2009,2015,6,1.3112883135179803,-0.4709628167698314,-0.08172439934384104,-0.6381035538645898,-0.029693760173434836,1.0005455096731097,-0.28608216855662877
RKB,2009,2016,7,1.446652528701322,-0.22499327907997457,-0.14740079228552846,-0.7020751972090986,-0.1139444410823223,1.1564692122960358,0.4208807579612038
RKB,2009,2017,8,1.2843850386575837,-0.7213206978118512,0.04635080335821737,-0.7631697422149606,-0.013433382924501691,0.679835052428132,-0.2870692803915252
RKB,2009,2018,9,1.0718451353025409,-0.3100889658036914,0.11480232994985183,-0.6762704571941938,0.12552893798167236,0.5215390675331125,0.5426002284268281
RKB,2009,2019,10,1.1071475980991725,-0.1178178180424223,-0.18629728048752578,-0.6476170828661288,-0.24924368484392623,0.7626194529802279,-0.33774155576855913
RKB,2009,2021,12,1.6825024644566753,-0.5513085847219679,-0.16813969895810846,-0.14660354361457373,0.24028381185209224,1.3995323969639941,0.6787360234720258
RKB,2009,2022,13,2.356260841417462,-0.7331197693330854,-0.1143574610974161,-0.26683128647319,0.17383040901904567,2.062562429623903,0.8036437052979125
RKB,2009,2023,14,2.4231468625246873,-0.8230945562180438,0.002844346823794197,-0.13386618260457017,0.3555519425559728,2.1169852833738867,0.7537797754361288
RKB,2010,2011,1,0.22630360026118396,-0.07276355939193013,0.14884315989758684,0.09638244569082266,0.08564660221832843,-0.08157591885871945,-0.022021598964627298
RKB,2010,2012,2,1.2146757989150314,-0.3187124634803727,-0.1321965950379672,-0.3669712501950289,0.2961076952173948,1.064791655589149,0.015962045720044393
RKB,2010,2013,3,0.5319142023878147,-0.3325402835635558,0.08849569683044438,-0.14139102835954487,0.2989464447080068,0.23459073484433257,0.011179336872022938
RKB,2010,2014,4,0.6272434845963751,-0.3227045115996185,-0.30341813985378185,-0.38095579831462023,-0.02064126245855402,0.20610832067128948,-0.09591453348775669
RKB,2010,2015,5,0.6177233600276176,-0.10246869633642519,-0.278318691254474,-0.2329710149503527,-0.18847421460644964,0.4514504689927945,0.003933517635697437
RKB,2010,2016,6,1.084322857374755,0.14350084135343166,-0.3439950841961614,-0.2969426582948615,-0.2727248955153371,0.6073741716157206,0.7108964441535299
RKB,2010,2017,7,0.5674588762727697,-0.35282657737844497,-0.1502434885524156,-0.3580372033007234,-0.1722138373575165,0.13074001174781685,0.002946405800801022
RKB,2010,2018,8,0.8824574290793847,0.05840515462971485,-0.08179196196078113,-0.27113791827995665,-0.033251516451342444,-0.027555973147202678,0.8326159146191543
RKB,2010,2019,9,0.6946923422328957,0.25067630239098393,-0.38289157239815874,-0.24248454395189176,-0.40802413927694103,0.21352441229991265,-0.04772586957623293
RKB,2010,2021,11,1.37900530204556,-0.18281446428856163,-0.3647339908687414,0.2585289952996634,0.08150335741907744,0.8504373562836789,0.968751709664352
RKB,2010,2022,12,1.932788399200651,-0.3646256488996792,-0.31095175300804906,0.13830125244104713,0.015049954586030867,1.5134673889435877,1.0936593914902386
RKB,2010,2023,13,1.975928599643785,-0.45460043578463766,-0.19374994508683877,0.27126635630966695,0.19677148812295797,1.5678902426935717,1.043795461628455
RKB,2011,2012,1,1.3092234719263947,-0.24594890408844255,-0.28103975493555405,-0.46335369588585157,0.21046109299906635,1.1463675744478685,0.03798364468467169
RKB,2011,2013,2,0.5236625493027914,-0.2597767241716257,-0.06034746306714246,-0.23777347405036753,0.21329984248967837,0.316166653703052,0.033200935836650236
RKB,2011,2014,3,0.7709617757434238,-0.24994095220768836,-0.4522612997513687,-0.4773382440054429,-0.10628786467688245,0.28768423953000893,-0.0738929345231294
RKB,2011,2015,4,0.8073142911638054,-0.02970513694449506,-0.42716185115206085,-0.3293534606411753,-0.27412081682477807,0.533026387851514,0.025955116600324735
RKB,2011,2016,5,1.2588151884916496,0.2162644007453618,-0.49283824409374827,-0.39332510398568415,-0.3583714977336655,0.6889500904744401,0.7329180431181572
RKB,2011,2017,6,0.6975520028384294,-0.28006301798651484,-0.29908664845000243,-0.4544196489915461,-0.2578604395758449,0.2123159306065363,0.02496800476542832
RKB,2011,2018,7,0.97618092876703,0.13116871402164498,-0.230635121858368,-0.3675203639707793,-0.11889811866967087,0.054019945711516776,0.8546375135837816
RKB,2011,2019,8,0.9130398251858417,0.32343986178291406,-0.5317347322957455,-0.33886698964271444,-0.49367074149526946,0.2951003311586321,-0.02570427061160563
RKB,2011,2021,10,1.4671270754841315,-0.1100509048966315,-0.5135771507663283,0.16214654960884073,-0.004143244799250989,0.9320132751423984,0.9907733086289793
RKB,2011,2022,11,2.022929346385901,-0.29186208950774906,-0.4597949129056359,0.04191880675022447,-0.07059664763229756,1.5950433078023072,1.115680990454866
RKB,2011,2023,12,2.0402958567262233,-0.3818368763927075,-0.34259310498442563,0.17488391061884428,0.11112488590462954,1.6494661615522912,1.0658170605930823
RKB,2012,2013,1,0.8882833075037871,-0.013827820083183118,0.2206922918684116,0.22558022183548404,0.0028387494906120248,-0.8302009207448164,-0.004782708848021455
RKB,2012,2014,2,0.937929454848874,-0.003992048119245806,-0.17122154481581464,-0.01398454811959135,-0.3167489576759488,-0.8586833349178595,-0.11187657920780109
RKB,2012,2015,3,0.8349974975224567,0.2162437671439475,-0.1461220962165068,0.13400023524467622,-0.4845819098238444,-0.6133411865963545,-0.012028528084346957
RKB,2012,2016,4,1.1309901997404774,0.46221330483380435,-0.21179848915819421,0.07002859190016741,-0.5688325907327318,-0.4574174839734284,0.6949343984334856
RKB,2012,2017,5,1.0457132582333448,-0.034114113898072285,-0.01804689351444838,0.008934046894305492,-0.46832153257491127,-0.9340516438413322,-0.013015639919243371
RKB,2012,2018,6,1.456903128672419,0.37711761811008754,0.05040463307718608,0.09583333191507226,-0.3293592116687372,-1.0923476287363516,0.81665386889911
RKB,2012,2019,7,1.275563478940111,0.5693887658713566,-0.25069497736019153,0.12448670624313715,-0.7041318344943358,-0.8512672432892363,-0.06368791529627732
RKB,2012,2021,9,1.2097947738809736,0.13589799919181106,-0.2325373958307742,0.6255002454946923,-0.21460433779831734,-0.21435429930547012,0.9527896639443076
RKB,2012,2022,10,1.3157114673690626,-0.0459131854193065,-0.17875515797008185,0.505272502636076,-0.2810577406313639,0.44867573335443867,1.0776973457701944
RKB,2012,2023,11,1.3225048202257614,-0.13588797230426497,-0.06155335004887155,0.6382376065046959,-0.0993362070944368,0.5030985871044227,1.0278334159084106
RKB,2013,2014,1,0.5705270583907889,0.009835771963937312,-0.39191383668422625,-0.2395647699550754,-0.3195877071665608,-0.02848241417304309,-0.10709387035977963
RKB,2013,2015,2,0.6932042771197992,0.23007158722713061,-0.3668143880849184,-0.09157998659080782,-0.48742065931445644,0.21685973414846194,-0.007245819236325501
RKB,2013,2016,3,1.1803556159255606,0.47604112491698747,-0.4324907810266058,-0.15555162993531663,-0.5716713402233439,0.37278343677138803,0.699717107281507
RKB,2013,2017,4,0.5806791392054785,-0.020286293814889167,-0.23873918538286,-0.21664617494117855,-0.4711602820655233,-0.10385072309651572,-0.008232931071221916
RKB,2013,2018,5,1.025916619903826,0.39094543819327066,-0.1702876587912255,-0.12974688992041178,-0.33219796115934924,-0.2621467079915353,0.8214365777471314
RKB,2013,2019,6,1.037443233401406,0.5832165859545397,-0.47138726922860313,-0.10109351559234689,-0.7069705839849478,-0.021066322544419924,-0.058905206448255865
RKB,2013,2021,8,1.3157752097437394,0.14972581927499418,-0.4532296876991858,0.39992002365920826,-0.21744308728892936,0.6158466214393463,0.9575723727923291
RKB,2013,2022,9,1.7682480849531843,-0.032085365336123384,-0.39944744983849345,0.279692280800592,-0.28389649012197593,1.278876654099255,1.0824800546182158
RKB,2013,2023,10,1.7661457359897392,-0.12206015222108185,-0.28224564191728313,0.4126573846692118,-0.10217495658504883,1.3332995078492391,1.032616124756432
RKB,2014,2015,1,0.41153808527868113,0.2202358152631933,0.02509944859930785,0.14798478336426757,-0.16783295214789562,0.24534214832150503,0.09984805112345413
RKB,2014,2016,2,1.0495506286320715,0.46620535295305016,-0.04057694434237957,0.08401314001975876,-0.25208363305678305,0.4012658509444311,0.8068109776412866
RKB,2014,2017,3,0.25164098913728583,-0.03012206577882648,0.15317465130136626,0.022918595013896842,-0.15157257489896248,-0.07536830892347263,0.09886093928855771
RKB,2014,2018,4,1.0598818429283898,0.38110966622933334,0.2216261778930007,0.10981788003466361,-0.012610253992788423,-0.23366429381849216,0.928530448106911
RKB,2014,2019,5,0.7118275855952834,0.5733808139906025,-0.07947343254437689,0.1384712543627285,-0.387382876818387,0.007416091628623167,0.048188663911523766
RKB,2014,2021,7,1.4111616842151873,0.13989004731105686,-0.061315851014959566,0.6394847936142837,0.10214461987763146,0.6443290356123894,1.0646662431521086
RKB,2014,2022,8,1.8430924396770367,-0.041921137300060696,-0.007533613154267205,0.5192570507556674,0.03569121704458489,1.3073590682722982,1.1895739249779953
RKB,2014,2023,9,1.911929540274098,-0.13189592418501916,0.10966819476694309,0.6522221546242872,0.217412750581512,1.3617819220222822,1.1397099951162117
RKB,2015,2016,1,0.7746700787801876,0.24596953768985685,-0.06567639294168742,-0.06397164334450882,-0.08425068090888746,0.1559237026229261,0.7069629265178325
RKB,2015,2017,2,0.4447970877375983,-0.2503578810420198,0.1280752027020584,-0.12506618835037073,0.016260377248933144,-0.32071045724497765,-9.871118348964147e-4
RKB,2015,2018,3,1.0031030039162185,0.16087385096614004,0.19652672929369286,-0.03816690332960397,0.1552226981551072,-0.4790064421399972,0.8286823969834569
RKB,2015,2019,4,0.49317041171819215,0.3531449987274091,-0.10457288114368474,-0.009513529001539074,-0.2195499246704914,-0.23792605669288186,-0.05165938721193036
RKB,2015,2021,6,1.1909860938765477,-0.08034576795213644,-0.08641529961426742,0.49150001025001605,0.2699775720255271,0.3989868872908844,0.9648181920286545
RKB,2015,2022,7,1.6013865201399438,-0.262156952563254,-0.032633061753575054,0.3712722673913998,0.2035241691924805,1.0620169199507932,1.0897258738545412
RKB,2015,2023,8,1.6916172272908903,-0.35213173944821247,0.08456874616763524,0.5042373712600197,0.3852457027294076,1.1164397737007772,1.0398619439927577
RKB,2016,2017,1,1.0129605040659957,-0.49632741873187664,0.19375159564374583,-0.061094545005861915,0.1005110581578206,-0.47663415986790375,-0.707950038352729
RKB,2016,2018,2,0.7429381234770672,-0.08509568672371681,0.2622031222353803,0.025804740014904848,0.23947337906399466,-0.6349301447629233,0.12171947046562437
RKB,2016,2019,3,0.8745836355804588,0.10717546103755227,-0.038896488201997315,0.054458114342969745,-0.1352992437616039,-0.39384975931580796,-0.758622313729763
RKB,2016,2021,5,0.8163989488986322,-0.3263153056419933,-0.020738906672579993,0.5554716535945249,0.3542282529344145,0.2430631846679583,0.257855265510822
RKB,2016,2022,6,1.2243563249144236,-0.5081264902531109,0.03304333118811237,0.4352439107359086,0.28777485010136794,0.9060932173278671,0.38276294733670874
RKB,2016,2023,7,1.398928145653685,-0.5981012771380694,0.15024513910932266,0.5682090146045284,0.46949638363829505,0.9605160710778511,0.33289901747492506
RKB,2017,2018,1,0.9560691784430032,0.4112317320081598,0.06845152659163446,0.08689928502076677,0.13896232090617405,-0.15829598489501953,0.8296695088183533
RKB,2017,2019,2,0.7047841576310173,0.6035028797694288,-0.23264808384574315,0.11555265934883166,-0.23581030191942454,0.0827844005520958,-0.05067227537703395
RKB,2017,2021,4,1.403631268911451,0.17001211308988334,-0.21449050231632583,0.61656619860038675,0.25371719477659394,0.7196973445358621,0.965805303863551
RKB,2017,2022,5,1.8463411850393658,-0.011799071521234217,-0.16070826445563346,0.49633845574177055,0.18726379194354736,1.3827273771957709,1.0907129856894378
RKB,2017,2023,6,1.9217677835519205,-0.10177385840619269,-0.04350645653442317,0.6293035596103904,0.36898532548047447,1.437150230945755,1.040849055827654
RKB,2018,2019,1,1.049774315552913,0.19227114776126908,-0.3010996104373776,0.028653374328064894,-0.3747726228255986,0.24108038544711533,-0.8803417841953873
RKB,2018,2021,3,1.1051534092194264,-0.24121961891827648,-0.2829420289079603,0.52966691357962,0.11475487387041988,0.8779933294308816,0.13613579504519763
RKB,2018,2022,4,1.6865169541155456,-0.42303080352939404,-0.2291597910472679,0.4094391707210038,0.04830147103737331,1.5410233620907903,0.26104347687108437
RKB,2018,2023,5,1.792447414632914,-0.5130055904143525,-0.11195798312605763,0.5424042745896236,0.23002300457430042,1.5954462158407743,0.2111795470093007
RKB,2019,2021,2,1.4552595804223813,-0.43349076667954556,0.01815758152941732,0.5010135392515551,0.48952749669601847,0.6369129439837662,1.016477579240585
RKB,2019,2022,3,1.9236354637024018,-0.6153019512906631,0.07193981939010968,0.38078579639293886,0.4230740938629719,1.299942976643675,1.1413852610664716
RKB,2019,2023,4,2.046615056635707,-0.7052767381756215,0.18914162731131998,0.5137509002615587,0.604795627399899,1.354365830393659,1.0915213312046879
RKB,2021,2022,1,0.7141633945030278,-0.18181118461111756,0.05378223786069236,-0.12022774285861626,-0.06645340283304657,0.6630300326599088,0.12490768182588674
RKB,2021,2023,2,0.7980741503533466,-0.27178597149607603,0.17098404578190265,0.012737361010003556,0.11526813070388053,0.7174528864098928,0.07504375196410307
RKB,2022,2023,1,0.2792533243568505,-0.08997478688495847,0.1172018079212103,0.13296510386861982,0.1817215335369271,0.05442285374998401,-0.049863929861783673
